Date,Close/Last,Open,High,Low,Change ,Percentage
11/8/2017,2594.38,2588.71,2595.47,2585.02,5.67,0.219
11/7/2017,2590.64,2592.11,2597.02,2584.35,-1.47,-0.057
11/6/2017,2591.13,2587.47,2593.38,2585.66,3.66,0.141
11/3/2017,2587.84,2581.93,2588.42,2576.77,5.91,0.229
11/2/2017,2579.85,2579.46,2581.11,2566.17,0.39,0.015
11/1/2017,2579.36,2583.21,2588.4,2574.92,-3.85,-0.149
10/31/2017,2575.26,2575.99,2578.29,2572.15,-0.73,-0.028
10/30/2017,2572.83,2577.75,2580.03,2568.25,-4.92,-0.191
10/27/2017,2581.07,2570.26,2582.98,2565.94,10.81,0.421
10/26/2017,2560.4,2560.08,2567.07,2559.8,0.32,0.012
10/25/2017,2557.15,2566.52,2567.4,2544,-9.37,-0.365
10/24/2017,2569.13,2568.66,2572.18,2565.58,0.47,0.018
10/23/2017,2564.98,2578.08,2578.29,2564.33,-13.1,-0.508
10/20/2017,2575.21,2567.56,2575.44,2567.56,7.65,0.298
10/19/2017,2562.1,2553.39,2562.36,2547.92,8.71,0.341
10/18/2017,2561.26,2562.87,2564.11,2559.67,-1.61,-0.063
10/17/2017,2559.36,2557.17,2559.71,2554.69,2.19,0.086
10/16/2017,2557.64,2555.57,2559.47,2552.64,2.07,0.081
10/13/2017,2553.17,2555.66,2557.65,2552.09,-2.49,-0.097
10/12/2017,2550.93,2552.88,2555.33,2548.31,-1.95,-0.076
10/11/2017,2555.24,2550.62,2555.24,2547.95,4.62,0.181
10/10/2017,2550.64,2549.99,2555.23,2544.86,0.65,0.025
10/9/2017,2544.73,2551.39,2551.82,2541.6,-6.66,-0.261
10/6/2017,2549.33,2547.44,2549.41,2543.79,1.89,0.074
10/5/2017,2552.07,2540.86,2552.51,2540.02,11.21,0.441
10/4/2017,2537.74,2533.48,2540.53,2531.8,4.26,0.168
10/3/2017,2534.58,2530.34,2535.13,2528.85,4.24,0.168
10/2/2017,2529.12,2521.2,2529.23,2520.4,7.92,0.314
09/29/2017,2519.36,2509.96,2519.44,2507.99,9.4,0.375
09/28/2017,2510.06,2503.41,2510.81,2502.93,6.65,0.266
09/27/2017,2507.04,2503.3,2511.75,2495.91,3.74,0.149
09/26/2017,2496.84,2501.04,2503.51,2495.12,-4.2,-0.168
09/25/2017,2496.66,2499.39,2502.54,2488.03,-2.73,-0.109
09/22/2017,2502.22,2497.26,2503.47,2496.54,4.96,0.199
09/21/2017,2500.6,2507.16,2507.16,2499,-6.56,-0.262
09/20/2017,2508.24,2506.84,2508.85,2496.67,1.4,0.056
09/19/2017,2506.65,2506.29,2507.84,2503.19,0.36,0.014
09/18/2017,2503.87,2502.51,2508.32,2499.92,1.36,0.054
09/15/2017,2500.23,2495.67,2500.23,2493.16,4.56,0.183
09/14/2017,2495.62,2494.56,2498.43,2491.35,1.06,0.042
09/13/2017,2498.37,2493.89,2498.37,2492.14,4.48,0.18
9/12/2017,2496.48,2491.94,2496.77,2490.37,4.54,0.182
9/11/2017,2488.11,2474.52,2488.95,2474.52,13.59,0.549
9/8/2017,2461.43,2462.25,2467.11,2459.4,-0.82,-0.033
9/7/2017,2465.1,2468.06,2468.62,2460.29,-2.96,-0.12
9/6/2017,2465.54,2463.83,2469.64,2459.2,1.71,0.069
9/5/2017,2457.85,2470.35,2471.97,2446.55,-12.5,-0.506
9/1/2017,2476.55,2474.42,2480.38,2473.85,2.13,0.086
08/31/2017,2471.65,2462.65,2475.01,2462.65,9,0.365
08/30/2017,2457.59,2446.06,2460.31,2443.77,11.53,0.471
08/29/2017,2446.3,2431.94,2449.19,2428.2,14.36,0.59
08/28/2017,2444.24,2447.35,2449.12,2439.03,-3.11,-0.127
08/25/2017,2443.05,2444.72,2453.96,2442.22,-1.67,-0.068
08/24/2017,2438.97,2447.91,2450.39,2436.19,-8.94,-0.365
08/23/2017,2444.04,2444.88,2448.91,2441.42,-0.84,-0.034
08/22/2017,2452.51,2433.75,2454.77,2433.67,18.76,0.771
08/21/2017,2428.37,2425.5,2430.58,2417.35,2.87,0.118
08/18/2017,2425.55,2427.64,2440.27,2420.69,-2.09,-0.086
08/17/2017,2430.01,2462.95,2465.02,2430.01,-32.94,-1.337
08/16/2017,2468.11,2468.63,2474.93,2463.86,-0.52,-0.021
08/15/2017,2464.61,2468.66,2468.9,2461.61,-4.05,-0.164
08/14/2017,2465.84,2454.96,2468.22,2454.96,10.88,0.443
8/11/2017,2441.32,2441.04,2448.09,2437.85,0.28,0.011
8/10/2017,2438.21,2465.38,2465.38,2437.75,-27.17,-1.102
8/9/2017,2474.02,2465.35,2474.41,2462.08,8.67,0.352
8/8/2017,2474.92,2478.35,2490.87,2470.32,-3.43,-0.138
8/7/2017,2480.91,2477.14,2480.95,2475.88,3.77,0.152
8/4/2017,2476.83,2476.88,2480,2472.08,-0.05,-0.002
8/3/2017,2472.16,2476.03,2476.03,2468.85,-3.87,-0.156
8/2/2017,2477.57,2480.38,2480.38,2466.48,-2.81,-0.113
8/1/2017,2476.35,2477.1,2478.51,2471.14,-0.75,-0.03
07/31/2017,2470.3,2475.94,2477.96,2468.53,-5.64,-0.228
07/28/2017,2472.1,2469.12,2473.53,2464.66,2.98,0.121
07/27/2017,2475.42,2482.76,2484.04,2459.93,-7.34,-0.296
07/26/2017,2477.83,2479.97,2481.69,2474.94,-2.14,-0.086
07/25/2017,2477.13,2477.88,2481.24,2474.91,-0.75,-0.03
07/24/2017,2469.91,2472.04,2473.1,2466.32,-2.13,-0.086
07/21/2017,2472.54,2467.4,2472.54,2465.06,5.14,0.208
07/20/2017,2473.45,2475.56,2477.62,2468.43,-2.11,-0.085
07/19/2017,2473.83,2463.85,2473.83,2463.85,9.98,0.405
07/18/2017,2460.61,2455.88,2460.92,2450.34,4.73,0.193
07/17/2017,2459.14,2459.5,2462.82,2457.16,-0.36,-0.015
07/14/2017,2459.27,2449.16,2463.54,2446.69,10.11,0.413
07/13/2017,2447.83,2444.99,2449.32,2441.69,2.84,0.116
7/12/2017,2443.25,2435.75,2445.76,2435.75,7.5,0.308
7/11/2017,2425.53,2427.35,2429.3,2412.79,-1.82,-0.075
7/10/2017,2427.43,2424.51,2432,2422.27,2.92,0.12
7/7/2017,2425.18,2413.52,2426.92,2413.52,11.66,0.483
7/6/2017,2409.75,2423.44,2424.28,2407.7,-13.69,-0.565
7/5/2017,2432.54,2430.78,2434.9,2422.05,1.76,0.072
7/3/2017,2429.01,2431.39,2439.17,2428.69,-2.38,-0.098
06/30/2017,2423.41,2429.2,2432.71,2421.65,-5.79,-0.238
06/29/2017,2419.7,2442.38,2442.73,2405.7,-22.68,-0.929
06/28/2017,2440.69,2428.7,2442.97,2428.02,11.99,0.494
06/27/2017,2419.38,2436.34,2440.15,2419.38,-16.96,-0.696
06/26/2017,2439.07,2443.32,2450.42,2437.03,-4.25,-0.174
06/23/2017,2438.3,2434.65,2441.4,2431.11,3.65,0.15
06/22/2017,2434.5,2437.4,2441.62,2433.27,-2.9,-0.119
06/21/2017,2435.61,2439.31,2442.23,2430.74,-3.7,-0.152
06/20/2017,2437.03,2450.66,2450.66,2436.6,-13.63,-0.556
06/19/2017,2453.46,2442.55,2453.82,2441.79,10.91,0.447
06/16/2017,2433.15,2431.24,2433.15,2422.88,1.91,0.079
06/15/2017,2432.46,2424.14,2433.95,2418.53,8.32,0.343
06/14/2017,2437.92,2443.75,2443.75,2428.34,-5.83,-0.239
06/13/2017,2440.35,2434.15,2441.49,2431.28,6.2,0.255
6/12/2017,2429.39,2425.88,2430.38,2419.97,3.51,0.145
6/9/2017,2431.77,2436.39,2446.2,2415.7,-4.62,-0.19
6/8/2017,2433.79,2434.27,2439.27,2427.94,-0.48,-0.02
6/7/2017,2433.14,2432.03,2435.28,2424.75,1.11,0.046
6/6/2017,2429.33,2431.92,2436.21,2428.12,-2.59,-0.107
6/5/2017,2436.1,2437.83,2439.55,2434.32,-1.73,-0.071
6/2/2017,2439.07,2431.28,2440.23,2427.71,7.79,0.32
6/1/2017,2430.06,2415.65,2430.06,2413.54,14.41,0.597
05/31/2017,2411.8,2415.63,2415.99,2403.59,-3.83,-0.159
05/30/2017,2412.91,2411.67,2415.26,2409.43,1.24,0.051
05/26/2017,2415.82,2414.5,2416.68,2412.2,1.32,0.055
05/25/2017,2415.07,2409.54,2418.71,2408.01,5.53,0.23
05/24/2017,2404.39,2401.41,2405.58,2397.99,2.98,0.124
05/23/2017,2398.42,2397.04,2400.85,2393.88,1.38,0.058
05/22/2017,2394.02,2387.21,2395.46,2386.92,6.81,0.285
05/19/2017,2381.73,2371.37,2389.06,2370.43,10.36,0.437
05/18/2017,2365.72,2354.69,2375.74,2352.72,11.03,0.468
05/17/2017,2357.03,2382.95,2384.87,2356.21,-25.92,-1.088
05/16/2017,2400.67,2404.55,2405.77,2396.05,-3.88,-0.161
05/15/2017,2402.32,2393.98,2404.05,2393.94,8.34,0.348
5/12/2017,2390.9,2392.44,2392.44,2387.19,-1.54,-0.064
5/11/2017,2394.44,2394.84,2395.72,2381.74,-0.4,-0.017
5/10/2017,2399.63,2396.79,2399.74,2392.79,2.84,0.118
5/9/2017,2396.92,2401.58,2403.87,2392.44,-4.66,-0.194
5/8/2017,2399.38,2399.94,2401.36,2393.92,-0.56,-0.023
5/5/2017,2399.29,2392.37,2399.29,2389.38,6.92,0.289
5/4/2017,2389.52,2389.79,2391.43,2380.35,-0.27,-0.011
5/3/2017,2388.13,2386.5,2389.82,2379.75,1.63,0.068
5/2/2017,2391.17,2391.05,2392.93,2385.82,0.12,0.005
5/1/2017,2388.33,2388.5,2394.49,2384.83,-0.17,-0.007
04/28/2017,2384.2,2393.68,2393.68,2382.36,-9.48,-0.396
04/27/2017,2388.77,2389.7,2392.1,2382.68,-0.93,-0.039
04/26/2017,2387.45,2388.98,2398.16,2386.76,-1.53,-0.064
04/25/2017,2388.61,2381.51,2392.48,2381.15,7.1,0.298
04/24/2017,2374.15,2370.33,2376.98,2369.19,3.82,0.161
04/21/2017,2348.69,2354.74,2356.18,2344.51,-6.05,-0.257
04/20/2017,2355.84,2342.69,2361.37,2340.91,13.15,0.561
04/19/2017,2338.17,2346.79,2352.63,2335.05,-8.62,-0.367
04/18/2017,2342.19,2342.53,2348.35,2334.54,-0.34,-0.015
04/17/2017,2349.01,2332.62,2349.14,2332.51,16.39,0.703
04/13/2017,2328.95,2341.98,2348.26,2328.95,-13.03,-0.556
4/12/2017,2344.93,2352.15,2352.72,2341.18,-7.22,-0.307
4/11/2017,2353.78,2353.92,2355.22,2337.25,-0.14,-0.006
4/10/2017,2357.16,2357.16,2366.37,2351.5,0,0
4/7/2017,2355.54,2356.59,2363.76,2350.74,-1.05,-0.045
4/6/2017,2357.49,2353.79,2364.16,2348.9,3.7,0.157
4/5/2017,2352.95,2366.59,2378.36,2350.52,-13.64,-0.576
4/4/2017,2360.16,2354.76,2360.53,2350.72,5.4,0.229
4/3/2017,2358.84,2362.34,2365.87,2344.73,-3.5,-0.148
03/31/2017,2362.72,2364.82,2370.35,2362.6,-2.1,-0.089
03/30/2017,2368.06,2361.31,2370.42,2358.58,6.75,0.286
03/29/2017,2361.13,2356.54,2363.36,2352.94,4.59,0.195
03/28/2017,2358.57,2339.79,2363.78,2337.63,18.78,0.803
03/27/2017,2341.59,2329.11,2344.9,2322.25,12.48,0.536
03/24/2017,2343.98,2350.42,2356.22,2335.74,-6.44,-0.274
03/23/2017,2345.96,2345.97,2358.92,2342.13,-0.01,0
03/22/2017,2348.45,2343,2351.81,2336.45,5.45,0.233
03/21/2017,2344.02,2379.32,2381.93,2341.9,-35.3,-1.484
03/20/2017,2373.47,2378.24,2379.55,2369.66,-4.77,-0.201
03/17/2017,2378.25,2383.71,2385.71,2377.64,-5.46,-0.229
03/16/2017,2381.38,2387.71,2388.1,2377.18,-6.33,-0.265
03/15/2017,2385.26,2370.34,2390.01,2368.94,14.92,0.629
03/14/2017,2365.45,2368.55,2368.55,2358.18,-3.1,-0.131
03/13/2017,2373.47,2371.56,2374.42,2368.52,1.91,0.081
3/10/2017,2372.6,2372.52,2376.86,2363.04,0.08,0.003
3/9/2017,2364.87,2363.49,2369.08,2354.54,1.38,0.058
3/8/2017,2362.98,2369.81,2373.09,2361.01,-6.83,-0.288
3/7/2017,2368.39,2370.74,2375.12,2365.51,-2.35,-0.099
3/6/2017,2375.31,2375.23,2378.8,2367.98,0.08,0.003
3/3/2017,2383.12,2380.92,2383.89,2375.39,2.2,0.092
3/2/2017,2381.92,2394.75,2394.75,2380.17,-12.83,-0.536
3/1/2017,2395.96,2380.13,2400.98,2380.13,15.83,0.665
02/28/2017,2363.64,2366.08,2367.79,2358.96,-2.44,-0.103
02/27/2017,2369.75,2365.23,2371.54,2361.87,4.52,0.191
02/24/2017,2367.34,2355.73,2367.34,2352.87,11.61,0.493
02/23/2017,2363.81,2367.5,2368.26,2355.09,-3.69,-0.156
02/22/2017,2362.82,2361.11,2365.13,2358.34,1.71,0.072
02/21/2017,2365.38,2354.91,2366.71,2354.91,10.47,0.445
02/17/2017,2351.16,2343.01,2351.16,2339.58,8.15,0.348
02/16/2017,2347.22,2349.64,2351.31,2338.87,-2.42,-0.103
02/15/2017,2349.25,2335.58,2351.3,2334.81,13.67,0.585
02/14/2017,2337.58,2326.12,2337.58,2322.17,11.46,0.493
02/13/2017,2328.25,2321.72,2331.58,2321.42,6.53,0.281
2/10/2017,2316.1,2312.27,2319.23,2311.1,3.83,0.166
2/9/2017,2307.87,2296.7,2311.08,2296.61,11.17,0.486
2/8/2017,2294.67,2289.55,2295.91,2285.38,5.12,0.224
2/7/2017,2293.08,2295.87,2299.4,2290.16,-2.79,-0.122
2/6/2017,2292.56,2294.28,2296.18,2288.57,-1.72,-0.075
2/3/2017,2297.42,2288.54,2298.31,2287.88,8.88,0.388
2/2/2017,2280.85,2276.69,2283.97,2271.65,4.16,0.183
2/1/2017,2279.55,2285.59,2289.14,2272.44,-6.04,-0.264
01/31/2017,2278.87,2274.02,2279.09,2267.21,4.85,0.213
01/30/2017,2280.9,2286.01,2286.01,2268.04,-5.11,-0.224
01/27/2017,2294.69,2299.02,2299.02,2291.62,-4.33,-0.188
01/26/2017,2296.68,2298.63,2300.99,2294.08,-1.95,-0.085
01/25/2017,2298.37,2288.88,2299.55,2288.88,9.49,0.415
01/24/2017,2280.07,2267.88,2284.63,2266.68,12.19,0.538
01/23/2017,2265.2,2267.78,2271.78,2257.02,-2.58,-0.114
01/20/2017,2271.31,2269.96,2276.96,2265.01,1.35,0.059
01/19/2017,2263.69,2271.9,2274.33,2258.41,-8.21,-0.361
01/18/2017,2271.89,2269.14,2272.01,2263.35,2.75,0.121
01/17/2017,2267.89,2269.14,2272.08,2262.81,-1.25,-0.055
01/13/2017,2274.64,2272.74,2278.68,2271.51,1.9,0.084
1/12/2017,2270.44,2271.14,2271.78,2254.25,-0.7,-0.031
1/11/2017,2275.32,2268.6,2275.32,2260.83,6.72,0.296
1/10/2017,2268.9,2269.72,2279.27,2265.27,-0.82,-0.036
1/9/2017,2268.9,2273.59,2275.49,2268.9,-4.69,-0.206
1/6/2017,2276.98,2271.14,2282.1,2264.06,5.84,0.257
1/5/2017,2269,2268.18,2271.5,2260.45,0.82,0.036
1/4/2017,2270.75,2261.6,2272.82,2261.6,9.15,0.405
1/3/2017,2257.83,2251.57,2263.88,2245.13,6.26,0.278
12/30/2016,2238.83,2251.61,2253.58,2233.62,-12.78,-0.568
12/29/2016,2249.26,2249.5,2254.51,2244.56,-0.24,-0.011
12/28/2016,2249.92,2270.23,2271.31,2249.11,-20.31,-0.895
12/27/2016,2268.88,2266.23,2273.82,2266.15,2.65,0.117
12/23/2016,2263.79,2260.25,2263.79,2258.84,3.54,0.157
12/22/2016,2260.96,2262.93,2263.18,2256.08,-1.97,-0.087
12/21/2016,2265.18,2270.54,2271.23,2265.15,-5.36,-0.236
12/20/2016,2270.76,2266.5,2272.56,2266.14,4.26,0.188
12/19/2016,2262.53,2259.24,2267.47,2258.21,3.29,0.146
12/16/2016,2258.07,2266.81,2268.05,2254.24,-8.74,-0.386
12/15/2016,2262.03,2253.77,2272.12,2253.77,8.26,0.366
12/14/2016,2253.28,2268.35,2276.2,2248.44,-15.07,-0.664
12/13/2016,2271.72,2263.32,2277.53,2263.32,8.4,0.371
12/12/2016,2256.96,2258.83,2264.03,2252.37,-1.87,-0.083
12/9/2016,2259.53,2249.73,2259.8,2249.23,9.8,0.436
12/8/2016,2246.19,2241.13,2251.69,2237.57,5.06,0.226
12/7/2016,2241.35,2210.72,2241.63,2208.93,30.63,1.386
12/6/2016,2212.23,2207.26,2212.78,2202.21,4.97,0.225
12/5/2016,2204.71,2200.65,2209.42,2199.97,4.06,0.184
12/2/2016,2191.95,2191.12,2197.95,2188.37,0.83,0.038
12/1/2016,2191.08,2200.17,2202.6,2187.44,-9.09,-0.413
11/30/2016,2198.81,2204.97,2214.1,2198.81,-6.16,-0.279
11/29/2016,2204.66,2200.76,2210.46,2198.15,3.9,0.177
11/28/2016,2201.72,2210.21,2211.14,2200.36,-8.49,-0.384
11/25/2016,2213.35,2206.27,2213.35,2206.27,7.08,0.321
11/23/2016,2204.72,2198.55,2204.72,2194.51,6.17,0.281
11/22/2016,2202.94,2201.56,2204.8,2194.51,1.38,0.063
11/21/2016,2198.18,2186.43,2198.7,2186.43,11.75,0.537
11/18/2016,2181.9,2186.85,2189.89,2180.38,-4.95,-0.226
11/17/2016,2187.12,2178.61,2188.06,2176.65,8.51,0.391
11/16/2016,2176.94,2177.53,2179.22,2172.2,-0.59,-0.027
11/15/2016,2180.39,2168.29,2180.84,2166.38,12.1,0.558
11/14/2016,2164.2,2165.64,2171.36,2156.08,-1.44,-0.066
11/11/2016,2164.45,2162.71,2165.92,2152.49,1.74,0.08
11/10/2016,2167.48,2167.49,2182.3,2151.17,-0.01,0
11/9/2016,2163.26,2131.56,2170.1,2125.35,31.7,1.487
11/8/2016,2139.56,2129.92,2146.87,2123.56,9.64,0.453
11/7/2016,2131.52,2100.59,2132,2100.59,30.93,1.472
11/4/2016,2085.18,2083.79,2099.07,2083.79,1.39,0.067
11/3/2016,2088.66,2098.8,2102.56,2085.23,-10.14,-0.483
11/2/2016,2097.94,2109.43,2111.76,2094,-11.49,-0.545
11/1/2016,2111.72,2128.68,2131.45,2097.85,-16.96,-0.797
10/31/2016,2126.15,2129.78,2133.25,2125.53,-3.63,-0.17
10/28/2016,2126.41,2132.23,2140.72,2119.36,-5.82,-0.273
10/27/2016,2133.04,2144.06,2147.13,2132.52,-11.02,-0.514
10/26/2016,2139.43,2136.97,2145.73,2131.59,2.46,0.115
10/25/2016,2143.16,2149.72,2151.44,2141.93,-6.56,-0.305
10/24/2016,2151.33,2148.5,2154.79,2146.91,2.83,0.132
10/21/2016,2141.16,2139.43,2142.63,2130.09,1.73,0.081
10/20/2016,2141.34,2142.51,2147.18,2133.44,-1.17,-0.055
10/19/2016,2144.29,2140.81,2148.44,2138.15,3.48,0.163
10/18/2016,2139.6,2138.31,2144.38,2135.49,1.29,0.06
10/17/2016,2126.5,2132.95,2135.61,2124.43,-6.45,-0.302
10/14/2016,2132.98,2139.68,2149.19,2132.98,-6.7,-0.313
10/13/2016,2132.55,2130.26,2138.19,2114.72,2.29,0.107
10/12/2016,2139.18,2137.67,2145.36,2132.77,1.51,0.071
10/11/2016,2136.73,2161.35,2161.56,2128.84,-24.62,-1.139
10/10/2016,2163.66,2160.39,2169.6,2160.39,3.27,0.151
10/7/2016,2153.74,2164.19,2165.86,2144.85,-10.45,-0.483
10/6/2016,2160.77,2158.22,2162.93,2150.28,2.55,0.118
10/5/2016,2159.73,2155.15,2163.95,2155.15,4.58,0.213
10/4/2016,2150.49,2163.37,2165.46,2144.01,-12.88,-0.595
10/3/2016,2161.2,2164.33,2164.41,2154.77,-3.13,-0.145
09/30/2016,2168.27,2156.51,2175.3,2156.51,11.76,0.545
09/29/2016,2151.13,2168.9,2172.67,2145.2,-17.77,-0.819
09/28/2016,2171.37,2161.85,2172.4,2151.79,9.52,0.44
09/27/2016,2159.93,2146.04,2161.13,2141.55,13.89,0.647
09/26/2016,2146.1,2158.54,2158.54,2145.04,-12.44,-0.576
09/23/2016,2164.69,2173.29,2173.75,2163.97,-8.6,-0.396
09/22/2016,2177.18,2170.94,2179.99,2170.94,6.24,0.287
09/21/2016,2163.12,2144.58,2165.11,2139.57,18.54,0.865
09/20/2016,2139.76,2145.94,2150.8,2139.17,-6.18,-0.288
09/19/2016,2139.12,2143.99,2153.61,2135.91,-4.87,-0.227
09/16/2016,2139.16,2146.48,2146.48,2131.2,-7.32,-0.341
09/15/2016,2147.26,2125.36,2151.31,2122.36,21.9,1.03
09/14/2016,2125.77,2127.86,2141.33,2119.9,-2.09,-0.098
09/13/2016,2127.02,2150.47,2150.47,2120.27,-23.45,-1.09
9/12/2016,2159.04,2120.86,2163.3,2119.12,38.18,1.8
9/9/2016,2127.81,2169.08,2169.08,2127.81,-41.27,-1.903
9/8/2016,2181.3,2182.76,2184.94,2177.49,-1.46,-0.067
9/7/2016,2186.16,2185.17,2187.87,2179.07,0.99,0.045
9/6/2016,2186.48,2181.61,2186.57,2175.1,4.87,0.223
9/2/2016,2179.98,2177.49,2184.87,2173.59,2.49,0.114
9/1/2016,2170.86,2171.33,2173.56,2157.09,-0.47,-0.022
08/31/2016,2170.95,2173.56,2173.79,2161.35,-2.61,-0.12
08/30/2016,2176.12,2179.45,2182.27,2170.41,-3.33,-0.153
08/29/2016,2180.38,2170.19,2183.48,2170.19,10.19,0.47
08/26/2016,2169.04,2175.1,2187.94,2160.39,-6.06,-0.279
08/25/2016,2172.47,2173.29,2179,2169.74,-0.82,-0.038
08/24/2016,2175.44,2185.09,2186.66,2171.25,-9.65,-0.442
08/23/2016,2186.9,2187.81,2193.42,2186.8,-0.91,-0.042
08/22/2016,2182.64,2181.58,2185.15,2175.96,1.06,0.049
08/19/2016,2183.87,2184.24,2185,2175.13,-0.37,-0.017
08/18/2016,2187.02,2181.9,2187.03,2180.46,5.12,0.235
08/17/2016,2182.22,2177.84,2183.08,2168.5,4.38,0.201
08/16/2016,2178.15,2186.24,2186.24,2178.14,-8.09,-0.37
08/15/2016,2190.15,2186.08,2193.81,2186.08,4.07,0.186
8/12/2016,2184.05,2183.74,2186.28,2179.42,0.31,0.014
8/11/2016,2185.79,2177.97,2188.45,2177.97,7.82,0.359
8/10/2016,2175.49,2182.81,2183.41,2172,-7.32,-0.335
8/9/2016,2181.74,2182.24,2187.66,2178.61,-0.5,-0.023
8/8/2016,2180.89,2183.76,2185.44,2177.85,-2.87,-0.131
8/5/2016,2182.87,2168.79,2182.87,2168.79,14.08,0.649
8/4/2016,2164.25,2163.51,2168.19,2159.07,0.74,0.034
8/3/2016,2163.79,2156.81,2163.79,2152.56,6.98,0.324
8/2/2016,2157.03,2169.94,2170.2,2147.58,-12.91,-0.595
8/1/2016,2170.84,2173.15,2178.29,2166.21,-2.31,-0.106
07/29/2016,2173.6,2168.83,2177.09,2163.49,4.77,0.22
07/28/2016,2170.06,2166.05,2172.85,2159.74,4.01,0.185
07/27/2016,2166.58,2169.81,2174.98,2159.07,-3.23,-0.149
07/26/2016,2169.18,2168.97,2173.54,2160.18,0.21,0.01
07/25/2016,2168.48,2173.71,2173.71,2161.95,-5.23,-0.241
07/22/2016,2175.03,2166.47,2175.11,2163.24,8.56,0.395
07/21/2016,2165.17,2172.91,2174.56,2159.75,-7.74,-0.356
07/20/2016,2173.02,2166.1,2175.63,2164.89,6.92,0.319
07/19/2016,2163.78,2163.79,2164.63,2159.01,-0.01,0
07/18/2016,2166.89,2162.04,2168.35,2159.63,4.85,0.224
07/15/2016,2161.74,2165.13,2169.05,2155.79,-3.39,-0.157
07/14/2016,2163.75,2157.88,2168.99,2157.88,5.87,0.272
07/13/2016,2152.43,2153.81,2156.45,2146.21,-1.38,-0.064
7/12/2016,2152.14,2139.5,2155.4,2139.5,12.64,0.591
7/11/2016,2137.16,2131.72,2143.16,2131.72,5.44,0.255
7/8/2016,2129.9,2106.97,2131.71,2106.97,22.93,1.088
7/7/2016,2097.9,2100.42,2109.08,2089.39,-2.52,-0.12
7/6/2016,2099.73,2084.43,2100.72,2074.02,15.3,0.734
7/5/2016,2088.55,2095.05,2095.05,2080.86,-6.5,-0.31
7/1/2016,2102.95,2099.34,2108.71,2097.9,3.61,0.172
06/30/2016,2098.86,2073.17,2098.94,2070,25.69,1.239
06/29/2016,2070.77,2042.69,2073.13,2042.69,28.08,1.375
06/28/2016,2036.09,2006.67,2036.09,2006.67,29.42,1.466
06/27/2016,2000.54,2031.45,2031.45,1991.68,-30.91,-1.522
06/24/2016,2037.41,2103.81,2103.81,2032.57,-66.4,-3.156
06/23/2016,2113.32,2092.8,2113.32,2092.8,20.52,0.981
06/22/2016,2085.45,2089.75,2099.71,2084.36,-4.3,-0.206
06/21/2016,2088.9,2085.19,2093.66,2083.02,3.71,0.178
06/20/2016,2083.25,2075.58,2100.66,2075.58,7.67,0.37
06/17/2016,2071.22,2078.2,2078.2,2062.84,-6.98,-0.336
06/16/2016,2077.99,2066.36,2079.62,2050.37,11.63,0.563
06/15/2016,2071.5,2077.6,2085.65,2069.8,-6.1,-0.294
06/14/2016,2075.32,2076.65,2081.3,2064.1,-1.33,-0.064
06/13/2016,2079.06,2091.75,2098.12,2078.46,-12.69,-0.607
6/10/2016,2096.07,2109.57,2109.57,2089.96,-13.5,-0.64
6/9/2016,2115.48,2115.65,2117.64,2107.73,-0.17,-0.008
6/8/2016,2119.12,2112.71,2120.55,2112.71,6.41,0.303
6/7/2016,2112.13,2110.18,2119.22,2110.18,1.95,0.092
6/6/2016,2109.41,2100.83,2113.36,2100.83,8.58,0.408
6/3/2016,2099.13,2104.07,2104.07,2085.36,-4.94,-0.235
6/2/2016,2105.26,2097.71,2105.26,2088.59,7.55,0.36
6/1/2016,2099.33,2093.94,2100.97,2085.1,5.39,0.257
05/31/2016,2096.96,2100.13,2103.48,2088.66,-3.17,-0.151
05/27/2016,2099.06,2090.06,2099.06,2090.06,9,0.431
05/26/2016,2090.1,2091.44,2094.3,2087.08,-1.34,-0.064
05/25/2016,2090.54,2078.93,2094.73,2078.93,11.61,0.558
05/24/2016,2076.06,2052.65,2079.67,2052.65,23.41,1.14
05/23/2016,2048.04,2052.23,2055.58,2047.26,-4.19,-0.204
05/20/2016,2052.32,2041.88,2058.35,2041.88,10.44,0.511
05/19/2016,2040.04,2044.21,2044.21,2025.91,-4.17,-0.204
05/18/2016,2047.63,2044.38,2060.61,2034.49,3.25,0.159
05/17/2016,2047.21,2065.04,2065.69,2040.82,-17.83,-0.863
05/16/2016,2066.66,2046.53,2071.88,2046.53,20.13,0.984
05/13/2016,2046.61,2062.5,2066.79,2043.13,-15.89,-0.77
5/12/2016,2064.11,2067.17,2073.99,2053.13,-3.06,-0.148
5/11/2016,2064.46,2083.29,2083.29,2064.46,-18.83,-0.904
5/10/2016,2084.39,2062.63,2084.87,2062.63,21.76,1.055
5/9/2016,2058.69,2057.55,2064.15,2054.31,1.14,0.055
5/6/2016,2057.14,2047.77,2057.72,2039.45,9.37,0.458
5/5/2016,2050.63,2052.95,2060.23,2045.77,-2.32,-0.113
5/4/2016,2051.12,2060.3,2060.3,2045.55,-9.18,-0.446
5/3/2016,2063.37,2077.18,2077.18,2054.89,-13.81,-0.665
5/2/2016,2081.43,2067.17,2083.42,2066.11,14.26,0.69
04/29/2016,2065.3,2071.82,2073.85,2052.28,-6.52,-0.315
04/28/2016,2075.81,2090.93,2099.3,2071.62,-15.12,-0.723
04/27/2016,2095.15,2092.33,2099.89,2082.31,2.82,0.135
